player_match_sk,playermatch_key,match_id,player_id,player_name,dob,batting_hand,bowling_skill,country_name,role_desc,player_team,opposit_team,season_year,is_manofthematch,age_as_on_match,isplayers_team_won,batting_status,bowling_status,player_captain,opposit_captain,player_keeper,opposit_keeper,dob_cleaned
15583,41912700207,419127,207,Ap Tare,11-07-1987,Right-hand Bat,N/a,India,Keeper,Mumbai Indians,Kolkata Knight Riders,2010,0,23,1,Blank,Blank,Sr Tendulkar,Sc Ganguly,Ap Tare,Wp Saha,07-11-1987
15584,41912700209,419127,209,R Sathish,1/14/1981,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Kolkata Knight Riders,2010,0,29,1,Blank,Blank,Sr Tendulkar,Sc Ganguly,Ap Tare,Wp Saha,14-01-1981
15585,41912700210,419127,210,R Mclaren,02-09-1983,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Mumbai Indians,Kolkata Knight Riders,2010,0,27,1,Blank,Blank,Sr Tendulkar,Sc Ganguly,Ap Tare,Wp Saha,09-02-1983
15587,41912700001,419127,1,Sc Ganguly,07-08-1972,Left-hand Bat,Right-arm Medium,India,Captain,Kolkata Knight Riders,Mumbai Indians,2010,0,38,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,08-07-1972
15588,41912700062,419127,62,Wp Saha,10/24/1984,Right-hand Bat,N/a,India,Keeper,Kolkata Knight Riders,Mumbai Indians,2010,0,26,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,24-10-1984
15589,41912700083,419127,83,M Kartik,09-11-1976,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kolkata Knight Riders,Mumbai Indians,2010,0,34,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,11-09-1976
15590,41912700084,419127,84,I Sharma,09-02-1988,Right-hand Bat,Right-arm Fast-medium,India,Player,Kolkata Knight Riders,Mumbai Indians,2010,0,22,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,02-09-1988
15591,41912700162,419127,162,Ch Gayle,9/21/1979,Left-hand Bat,Right-arm Offbreak,West Indies,Player,Kolkata Knight Riders,Mumbai Indians,2010,0,31,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,21-09-1979
15592,41912700191,419127,191,Ad Mathews,06-02-1987,Right-hand Bat,Right-arm Fast-medium,Sri Lanka,Player,Kolkata Knight Riders,Mumbai Indians,2010,0,23,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,02-06-1987
15593,41912700203,419127,203,Ca Pujara,1/25/1988,Right-hand Bat,Legbreak,India,Player,Kolkata Knight Riders,Mumbai Indians,2010,0,22,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,25-01-1988
15594,41912700204,419127,204,Oa Shah,10/22/1978,Right-hand Bat,Right-arm Offbreak,England,Player,Kolkata Knight Riders,Mumbai Indians,2010,0,32,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,22-10-1978
15595,41912700220,419127,220,Se Bond,06-07-1975,Right-hand Bat,Right-arm Fast,New Zealand,Player,Kolkata Knight Riders,Mumbai Indians,2010,0,35,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,07-06-1975
15596,41912700236,419127,236,Mandeep Singh,12/18/1991,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Mumbai Indians,2010,0,19,0,Blank,Blank,Sc Ganguly,Sr Tendulkar,Wp Saha,Ap Tare,18-12-1991
15598,41912800006,419128,6,R Dravid,01-11-1973,Right-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2010,0,37,1,Blank,Blank,A Kumble,Sk Raina,Mv Boucher,Pa Patel,11-01-1973
15600,41912800009,419128,9,Jh Kallis,10/16/1975,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Royal Challengers Bangalore,Chennai Super Kings,2010,0,35,1,Blank,Blank,A Kumble,Sk Raina,Mv Boucher,Pa Patel,16-10-1975
15601,41912800011,419128,11,Mv Boucher,12-03-1976,Right-hand Bat,Right-arm Medium,South Africa,Keeper,Royal Challengers Bangalore,Chennai Super Kings,2010,0,34,1,Blank,Blank,A Kumble,Sk Raina,Mv Boucher,Pa Patel,03-12-1976
15603,41912800046,419128,46,Rv Uthappa,11-11-1985,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2010,1,25,1,Blank,Blank,A Kumble,Sk Raina,Mv Boucher,Pa Patel,11-11-1985
15604,41912800081,419128,81,R Vinay Kumar,02-12-1984,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Chennai Super Kings,2010,0,26,1,Blank,Blank,A Kumble,Sk Raina,Mv Boucher,Pa Patel,12-02-1984
15605,41912800094,419128,94,Dw Steyn,6/27/1983,Right-hand Bat,Right-arm Fast,South Africa,Player,Royal Challengers Bangalore,Chennai Super Kings,2010,0,27,1,Blank,Blank,A Kumble,Sk Raina,Mv Boucher,Pa Patel,27-06-1983
15607,41912800124,419128,124,A Kumble,10/17/1970,Right-hand Bat,Legbreak Googly,India,Captain,Royal Challengers Bangalore,Chennai Super Kings,2010,0,40,1,Blank,Blank,A Kumble,Sk Raina,Mv Boucher,Pa Patel,17-10-1970
15609,41912800017,419128,17,Pa Patel,03-09-1985,Left-hand Bat,N/a,India,Keeper,Chennai Super Kings,Royal Challengers Bangalore,2010,0,25,0,Blank,Blank,Sk Raina,A Kumble,Pa Patel,Mv Boucher,09-03-1985
15610,41912800018,419128,18,Ml Hayden,10/29/1971,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Royal Challengers Bangalore,2010,0,39,0,Blank,Blank,Sk Raina,A Kumble,Pa Patel,Mv Boucher,29-10-1971
15611,41912800021,419128,21,Sk Raina,11/27/1986,Left-hand Bat,Right-arm Offbreak,India,Captain,Chennai Super Kings,Royal Challengers Bangalore,2010,0,24,0,Blank,Blank,Sk Raina,A Kumble,Pa Patel,Mv Boucher,27-11-1986
15612,41912800023,419128,23,S Badrinath,8/30/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2010,0,30,0,Blank,Blank,Sk Raina,A Kumble,Pa Patel,Mv Boucher,30-08-1980
15613,41912800109,419128,109,Ja Morkel,06-10-1981,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Chennai Super Kings,Royal Challengers Bangalore,2010,0,29,0,Blank,Blank,Sk Raina,A Kumble,Pa Patel,Mv Boucher,10-06-1981
15615,41912800151,419128,151,L Balaji,9/27/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2010,0,29,0,Blank,Blank,Sk Raina,A Kumble,Pa Patel,Mv Boucher,27-09-1981
15616,41912800185,419128,185,M Vijay,04-01-1984,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2010,0,26,0,Blank,Blank,Sk Raina,A Kumble,Pa Patel,Mv Boucher,01-04-1984
15618,41912800201,419128,201,R Ashwin,9/17/1986,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Royal Challengers Bangalore,2010,0,24,0,Blank,Blank,Sk Raina,A Kumble,Pa Patel,Mv Boucher,17-09-1986
15622,41912900029,419129,29,Ik Pathan,10/27/1984,Left-hand Bat,Left-arm Medium-fast,India,Player,Kings Xi Punjab,Rajasthan Royals,2010,0,26,0,Blank,Blank,Kc Sangakkara,Sk Warne,Kc Sangakkara,Nv Ojha,27-10-1984
15623,41912900033,419129,33,M Kaif,12-01-1980,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Rajasthan Royals,2010,0,30,0,Blank,Blank,Kc Sangakkara,Sk Warne,Kc Sangakkara,Nv Ojha,01-12-1980
15624,41912900064,419129,64,Dpmd Jayawardene,5/27/1977,Right-hand Bat,Right-arm Medium,Sri Lanka,Player,Kings Xi Punjab,Rajasthan Royals,2010,0,33,0,Blank,Blank,Kc Sangakkara,Sk Warne,Kc Sangakkara,Nv Ojha,27-05-1977
15626,41912900077,419129,77,S Sreesanth,02-06-1983,Right-hand Bat,Right-arm Fast-medium,India,Player,Kings Xi Punjab,Rajasthan Royals,2010,0,27,0,Blank,Blank,Kc Sangakkara,Sk Warne,Kc Sangakkara,Nv Ojha,06-02-1983
15627,41912900161,419129,161,Rs Bopara,05-04-1985,Right-hand Bat,Right-arm Medium,England,Player,Kings Xi Punjab,Rajasthan Royals,2010,0,25,0,Blank,Blank,Kc Sangakkara,Sk Warne,Kc Sangakkara,Nv Ojha,04-05-1985
15629,41912900233,419129,233,J Theron,7/24/1985,Right-hand Bat,Right-arm Medium-fast,South Africa,Player,Kings Xi Punjab,Rajasthan Royals,2010,0,25,0,Blank,Blank,Kc Sangakkara,Sk Warne,Kc Sangakkara,Nv Ojha,24-07-1985
15630,41912900234,419129,234,Sj Srivastava,9/22/1981,Right-hand Bat,Left-arm Fast-medium,India,Player,Kings Xi Punjab,Rajasthan Royals,2010,0,29,0,Blank,Blank,Kc Sangakkara,Sk Warne,Kc Sangakkara,Nv Ojha,22-09-1981
15632,41912900038,419129,38,Sk Warne,9/13/1969,Right-hand Bat,Legbreak Googly,Australia,Captain,Rajasthan Royals,Kings Xi Punjab,2010,0,41,1,Blank,Blank,Sk Warne,Kc Sangakkara,Nv Ojha,Kc Sangakkara,13-09-1969
15633,41912900039,419129,39,Sk Trivedi,09-04-1982,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Kings Xi Punjab,2010,0,28,1,Blank,Blank,Sk Warne,Kc Sangakkara,Nv Ojha,Kc Sangakkara,04-09-1982
15634,41912900126,419129,126,Mm Patel,07-12-1983,Right-hand Bat,Right-arm Medium-fast,India,Player,Rajasthan Royals,Kings Xi Punjab,2010,0,27,1,Blank,Blank,Sk Warne,Kc Sangakkara,Nv Ojha,Kc Sangakkara,12-07-1983
15635,41912900183,419129,183,Nv Ojha,7/20/1983,Right-hand Bat,N/a,India,Keeper,Rajasthan Royals,Kings Xi Punjab,2010,0,27,1,Blank,Blank,Sk Warne,Kc Sangakkara,Nv Ojha,Kc Sangakkara,20-07-1983
15636,41912900211,419129,211,Aa Jhunjhunwala,12-01-1982,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Kings Xi Punjab,2010,0,28,1,Blank,Blank,Sk Warne,Kc Sangakkara,Nv Ojha,Kc Sangakkara,01-12-1982
15640,41912900230,419129,230,Ac Voges,10-04-1979,Right-hand Bat,Slow Left-arm Orthodox,Australia,Player,Rajasthan Royals,Kings Xi Punjab,2010,1,31,1,Blank,Blank,Sk Warne,Kc Sangakkara,Nv Ojha,Kc Sangakkara,04-10-1979
15642,41913000015,419130,15,Z Khan,10-07-1978,Right-hand Bat,Left-arm Fast-medium,India,Player,Mumbai Indians,Chennai Super Kings,2010,0,32,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Ap Tare,Ms Dhoni,07-10-1978
15648,41913000194,419130,194,Sl Malinga,8/28/1983,Right-hand Bat,Right-arm Fast,Sri Lanka,Player,Mumbai Indians,Chennai Super Kings,2010,0,27,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Ap Tare,Ms Dhoni,28-08-1983
15649,41913000207,419130,207,Ap Tare,11-07-1987,Right-hand Bat,N/a,India,Keeper,Mumbai Indians,Chennai Super Kings,2010,0,23,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Ap Tare,Ms Dhoni,07-11-1987
15650,41913000209,419130,209,R Sathish,1/14/1981,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Chennai Super Kings,2010,0,29,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Ap Tare,Ms Dhoni,14-01-1981
15652,41913000221,419130,221,Ka Pollard,05-12-1987,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2010,0,23,1,Blank,Blank,Sr Tendulkar,Ms Dhoni,Ap Tare,Ms Dhoni,12-05-1987
15654,41913000018,419130,18,Ml Hayden,10/29/1971,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Mumbai Indians,2010,0,39,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Ms Dhoni,Ap Tare,29-10-1971
15655,41913000020,419130,20,Ms Dhoni,07-07-1981,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Mumbai Indians,2010,0,29,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Ms Dhoni,Ap Tare,07-07-1981
15659,41913000119,419130,119,Joginder Sharma,10/23/1983,Right-hand Bat,Right-arm Fast-medium,India,Player,Chennai Super Kings,Mumbai Indians,2010,0,27,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Ms Dhoni,Ap Tare,23-10-1983
15660,41913000121,419130,121,M Muralitharan,4/17/1972,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Chennai Super Kings,Mumbai Indians,2010,0,38,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Ms Dhoni,Ap Tare,17-04-1972
15661,41913000151,419130,151,L Balaji,9/27/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Chennai Super Kings,Mumbai Indians,2010,0,29,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Ms Dhoni,Ap Tare,27-09-1981
15663,41913000280,419130,280,Nltc Perera,04-03-1989,Left-hand Bat,Right-arm Medium-fast,Sri Lanka,Player,Chennai Super Kings,Mumbai Indians,2010,0,21,0,Blank,Blank,Ms Dhoni,Sr Tendulkar,Ms Dhoni,Ap Tare,03-04-1989
15664,41913100053,419131,53,Ac Gilchrist,11/14/1971,Left-hand Bat,Right-arm Offbreak,Australia,Captainkeeper,Deccan Chargers,Rajasthan Royals,2010,0,39,0,Blank,Blank,Ac Gilchrist,Sk Warne,Ac Gilchrist,Nv Ojha,14-11-1971
15665,41913100054,419131,54,Y Venugopal Rao,2/26/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Rajasthan Royals,2010,0,28,0,Blank,Blank,Ac Gilchrist,Sk Warne,Ac Gilchrist,Nv Ojha,26-02-1982
15668,41913100057,419131,57,Rg Sharma,4/30/1987,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Rajasthan Royals,2010,0,23,0,Blank,Blank,Ac Gilchrist,Sk Warne,Ac Gilchrist,Nv Ojha,30-04-1987
15669,41913100060,419131,60,Wpujc Vaas,1/27/1974,Left-hand Bat,Left-arm Fast-medium,Sri Lanka,Player,Deccan Chargers,Rajasthan Royals,2010,0,36,0,Blank,Blank,Ac Gilchrist,Sk Warne,Ac Gilchrist,Nv Ojha,27-01-1974
15670,41913100061,419131,61,Rp Singh,12-06-1985,Right-hand Bat,Left-arm Fast-medium,India,Player,Deccan Chargers,Rajasthan Royals,2010,0,25,0,Blank,Blank,Ac Gilchrist,Sk Warne,Ac Gilchrist,Nv Ojha,06-12-1985
15672,41913100131,419131,131,Pp Ojha,09-05-1986,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Deccan Chargers,Rajasthan Royals,2010,0,24,0,Blank,Blank,Ac Gilchrist,Sk Warne,Ac Gilchrist,Nv Ojha,05-09-1986
15676,41913100038,419131,38,Sk Warne,9/13/1969,Right-hand Bat,Legbreak Googly,Australia,Captain,Rajasthan Royals,Deccan Chargers,2010,0,41,1,Blank,Blank,Sk Warne,Ac Gilchrist,Nv Ojha,Ac Gilchrist,13-09-1969
15677,41913100039,419131,39,Sk Trivedi,09-04-1982,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Deccan Chargers,2010,0,28,1,Blank,Blank,Sk Warne,Ac Gilchrist,Nv Ojha,Ac Gilchrist,04-09-1982
15679,41913100211,419131,211,Aa Jhunjhunwala,12-01-1982,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Deccan Chargers,2010,0,28,1,Blank,Blank,Sk Warne,Ac Gilchrist,Nv Ojha,Ac Gilchrist,01-12-1982
15681,41913100224,419131,224,Mj Lumb,02-12-1980,Left-hand Bat,Right-arm Medium,England,Player,Rajasthan Royals,Deccan Chargers,2010,0,30,1,Blank,Blank,Sk Warne,Ac Gilchrist,Nv Ojha,Ac Gilchrist,12-02-1980
15684,41913100230,419131,230,Ac Voges,10-04-1979,Right-hand Bat,Slow Left-arm Orthodox,Australia,Player,Rajasthan Royals,Deccan Chargers,2010,0,31,1,Blank,Blank,Sk Warne,Ac Gilchrist,Nv Ojha,Ac Gilchrist,04-10-1979
15685,41913100238,419131,238,Sw Tait,2/22/1983,Right-hand Bat,Right-arm Fast,Australia,Player,Rajasthan Royals,Deccan Chargers,2010,0,27,1,Blank,Blank,Sk Warne,Ac Gilchrist,Nv Ojha,Ac Gilchrist,22-02-1983
15686,41913200024,419132,24,K Goel,12/24/1986,Left-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,24,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,24-12-1986
15687,41913200026,419132,26,Kc Sangakkara,10/27/1977,Left-hand Bat,Right-arm Offbreak,Sri Lanka,Captainkeeper,Kings Xi Punjab,Kolkata Knight Riders,2010,0,33,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,27-10-1977
15688,41913200027,419132,27,Yuvraj Singh,12-12-1981,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,29,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,12-12-1981
15689,41913200029,419132,29,Ik Pathan,10/27/1984,Left-hand Bat,Left-arm Medium-fast,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,26,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,27-10-1984
15690,41913200064,419132,64,Dpmd Jayawardene,5/27/1977,Right-hand Bat,Right-arm Medium,Sri Lanka,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,33,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,27-05-1977
15691,41913200066,419132,66,B Lee,11-08-1976,Right-hand Bat,Right-arm Fast,Australia,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,34,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,08-11-1976
15692,41913200067,419132,67,Pp Chawla,12/24/1988,Left-hand Bat,Legbreak,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,22,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,24-12-1988
15693,41913200161,419132,161,Rs Bopara,05-04-1985,Right-hand Bat,Right-arm Medium,England,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,25,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,04-05-1985
15694,41913200214,419132,214,Ms Bisla,12/27/1984,Right-hand Bat,N/a,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,26,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,27-12-1984
15695,41913200234,419132,234,Sj Srivastava,9/22/1981,Right-hand Bat,Left-arm Fast-medium,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2010,0,29,0,Blank,Blank,Kc Sangakkara,Sc Ganguly,Kc Sangakkara,Wp Saha,22-09-1981
15697,41913200001,419132,1,Sc Ganguly,07-08-1972,Left-hand Bat,Right-arm Medium,India,Captain,Kolkata Knight Riders,Kings Xi Punjab,2010,0,38,1,Blank,Blank,Sc Ganguly,Kc Sangakkara,Wp Saha,Kc Sangakkara,08-07-1972
15701,41913200087,419132,87,Mk Tiwary,11/14/1985,Right-hand Bat,Legbreak Googly,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2010,1,25,1,Blank,Blank,Sc Ganguly,Kc Sangakkara,Wp Saha,Kc Sangakkara,14-11-1985
15702,41913200106,419132,106,Ab Dinda,3/25/1984,Right-hand Bat,Right-arm Medium-fast,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2010,0,26,1,Blank,Blank,Sc Ganguly,Kc Sangakkara,Wp Saha,Kc Sangakkara,25-03-1984
15703,41913200140,419132,140,Iqbal Abdulla,12-02-1989,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2010,0,21,1,Blank,Blank,Sc Ganguly,Kc Sangakkara,Wp Saha,Kc Sangakkara,02-12-1989
15708,41913300041,419133,41,V Sehwag,10/20/1978,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,0,32,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,20-10-1978
15709,41913300088,419133,88,Kd Karthik,06-01-1985,Right-hand Bat,N/a,India,Captainkeeper,Delhi Daredevils,Royal Challengers Bangalore,2010,0,25,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,01-06-1985
15710,41913300110,419133,110,Ab De Villiers,2/17/1984,Right-hand Bat,Right-arm Medium,South Africa,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,0,26,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,17-02-1984
15711,41913300116,419133,116,Pj Sangwan,11-05-1990,Right-hand Bat,Left-arm Medium,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,0,20,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,05-11-1990
15712,41913300136,419133,136,A Mishra,11/24/1982,Right-hand Bat,Legbreak,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,0,28,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,24-11-1982
15713,41913300171,419133,171,M Manhas,10-12-1979,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,0,31,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,12-10-1979
15715,41913300198,419133,198,Ab Mcdonald,06-05-1981,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,0,29,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,05-06-1981
15716,41913300223,419133,223,Dp Nannes,5/16/1976,Right-hand Bat,Left-arm Fast,Australia,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,0,34,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,16-05-1976
15717,41913300232,419133,232,Ut Yadav,10/25/1987,Right-hand Bat,Right-arm Fast-medium,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,0,23,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,25-10-1987
15718,41913300237,419133,237,Km Jadhav,3/26/1985,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Royal Challengers Bangalore,2010,1,25,1,Blank,Blank,Kd Karthik,A Kumble,Kd Karthik,Mv Boucher,26-03-1985
15721,41913300009,419133,9,Jh Kallis,10/16/1975,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Royal Challengers Bangalore,Delhi Daredevils,2010,0,35,0,Blank,Blank,A Kumble,Kd Karthik,Mv Boucher,Kd Karthik,16-10-1975
15722,41913300011,419133,11,Mv Boucher,12-03-1976,Right-hand Bat,Right-arm Medium,South Africa,Keeper,Royal Challengers Bangalore,Delhi Daredevils,2010,0,34,0,Blank,Blank,A Kumble,Kd Karthik,Mv Boucher,Kd Karthik,03-12-1976
15723,41913300014,419133,14,P Kumar,10-02-1986,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2010,0,24,0,Blank,Blank,A Kumble,Kd Karthik,Mv Boucher,Kd Karthik,02-10-1986
15724,41913300046,419133,46,Rv Uthappa,11-11-1985,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2010,0,25,0,Blank,Blank,A Kumble,Kd Karthik,Mv Boucher,Kd Karthik,11-11-1985
15725,41913300081,419133,81,R Vinay Kumar,02-12-1984,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Delhi Daredevils,2010,0,26,0,Blank,Blank,A Kumble,Kd Karthik,Mv Boucher,Kd Karthik,12-02-1984
15728,41913300124,419133,124,A Kumble,10/17/1970,Right-hand Bat,Legbreak Googly,India,Captain,Royal Challengers Bangalore,Delhi Daredevils,2010,0,40,0,Blank,Blank,A Kumble,Kd Karthik,Mv Boucher,Kd Karthik,17-10-1970
15730,41913400018,419134,18,Ml Hayden,10/29/1971,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Rajasthan Royals,2010,0,39,0,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,Nv Ojha,29-10-1971
15732,41913400021,419134,21,Sk Raina,11/27/1986,Left-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2010,0,24,0,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,Nv Ojha,27-11-1986
15733,41913400023,419134,23,S Badrinath,8/30/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Rajasthan Royals,2010,0,30,0,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,Nv Ojha,30-08-1980
15735,41913400119,419134,119,Joginder Sharma,10/23/1983,Right-hand Bat,Right-arm Fast-medium,India,Player,Chennai Super Kings,Rajasthan Royals,2010,0,27,0,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,Nv Ojha,23-10-1983
15736,41913400121,419134,121,M Muralitharan,4/17/1972,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Chennai Super Kings,Rajasthan Royals,2010,0,38,0,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,Nv Ojha,17-04-1972
15737,41913400156,419134,156,T Thushara,03-01-1981,Left-hand Bat,Left-arm Fast-medium,Sri Lanka,Player,Chennai Super Kings,Rajasthan Royals,2010,0,29,0,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,Nv Ojha,01-03-1981
15740,41913400239,419134,239,Kb Arun Karthik,2/15/1986,Right-hand Bat,Legbreak Googly,India,Player,Chennai Super Kings,Rajasthan Royals,2010,0,24,0,Blank,Blank,Ms Dhoni,Sk Warne,Ms Dhoni,Nv Ojha,15-02-1986
15742,41913400038,419134,38,Sk Warne,9/13/1969,Right-hand Bat,Legbreak Googly,Australia,Captain,Rajasthan Royals,Chennai Super Kings,2010,0,41,1,Blank,Blank,Sk Warne,Ms Dhoni,Nv Ojha,Ms Dhoni,13-09-1969
15743,41913400039,419134,39,Sk Trivedi,09-04-1982,Right-hand Bat,Right-arm Medium,India,Player,Rajasthan Royals,Chennai Super Kings,2010,0,28,1,Blank,Blank,Sk Warne,Ms Dhoni,Nv Ojha,Ms Dhoni,04-09-1982
15744,41913400183,419134,183,Nv Ojha,7/20/1983,Right-hand Bat,N/a,India,Keeper,Rajasthan Royals,Chennai Super Kings,2010,1,27,1,Blank,Blank,Sk Warne,Ms Dhoni,Nv Ojha,Ms Dhoni,20-07-1983
15745,41913400211,419134,211,Aa Jhunjhunwala,12-01-1982,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Chennai Super Kings,2010,0,28,1,Blank,Blank,Sk Warne,Ms Dhoni,Nv Ojha,Ms Dhoni,01-12-1982
