player_match_sk,playermatch_key,match_id,player_id,player_name,dob,batting_hand,bowling_skill,country_name,role_desc,player_team,opposit_team,season_year,is_manofthematch,age_as_on_match,isplayers_team_won,batting_status,bowling_status,player_captain,opposit_captain,player_keeper,opposit_keeper,dob_cleaned
14471,,392210,126,Mm Patel,7/12/1983,Right-hand Bat,Right-arm Medium-fast,India,Player,Rajasthan Royals,Deccan Chargers,2009,,26,,Blank,Blank,Sk Warne,Ac Gilchrist,Nv Ojha,Ac Gilchrist,1983-07-12
14478,,392211,88,Kd Karthik,6/1/1985,Right-hand Bat,N/a,India,Keeper,Delhi Daredevils,Chennai Super Kings,2009,,24,,Blank,Blank,G Gambhir,Ms Dhoni,Kd Karthik,Ms Dhoni,1985-06-01
14479,,392211,89,R Bhatia,10/22/1979,Right-hand Bat,Right-arm Medium-fast,India,Player,Delhi Daredevils,Chennai Super Kings,2009,,30,,Blank,Blank,G Gambhir,Ms Dhoni,Kd Karthik,Ms Dhoni,1979-10-22
14480,,392211,110,Ab De Villiers,2/17/1984,Right-hand Bat,Right-arm Medium,South Africa,Player,Delhi Daredevils,Chennai Super Kings,2009,,25,,Blank,Blank,G Gambhir,Ms Dhoni,Kd Karthik,Ms Dhoni,1984-02-17
14481,,392211,116,Pj Sangwan,11/5/1990,Right-hand Bat,Left-arm Medium,India,Player,Delhi Daredevils,Chennai Super Kings,2009,,19,,Blank,Blank,G Gambhir,Ms Dhoni,Kd Karthik,Ms Dhoni,1990-11-05
14484,,392211,171,M Manhas,10/12/1979,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Chennai Super Kings,2009,,30,,Blank,Blank,G Gambhir,Ms Dhoni,Kd Karthik,Ms Dhoni,1979-10-12
14485,,392211,187,Da Warner,10/27/1986,Left-hand Bat,Legbreak,Australia,Player,Delhi Daredevils,Chennai Super Kings,2009,,23,,Blank,Blank,G Gambhir,Ms Dhoni,Kd Karthik,Ms Dhoni,1986-10-27
14487,,392211,18,Ml Hayden,10/29/1971,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Delhi Daredevils,2009,,38,,Blank,Blank,Ms Dhoni,G Gambhir,Ms Dhoni,Kd Karthik,1971-10-29
14489,,392211,21,Sk Raina,11/27/1986,Left-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Delhi Daredevils,2009,,23,,Blank,Blank,Ms Dhoni,G Gambhir,Ms Dhoni,Kd Karthik,1986-11-27
14490,,392211,22,Jdp Oram,7/28/1978,Left-hand Bat,Right-arm Fast-medium,New Zealand,Player,Chennai Super Kings,Delhi Daredevils,2009,,31,,Blank,Blank,Ms Dhoni,G Gambhir,Ms Dhoni,Kd Karthik,1978-07-28
14491,,392211,23,S Badrinath,8/30/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Delhi Daredevils,2009,,29,,Blank,Blank,Ms Dhoni,G Gambhir,Ms Dhoni,Kd Karthik,1980-08-30
14492,,392211,109,Ja Morkel,6/10/1981,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Chennai Super Kings,Delhi Daredevils,2009,,28,,Blank,Blank,Ms Dhoni,G Gambhir,Ms Dhoni,Kd Karthik,1981-06-10
14493,,392211,121,M Muralitharan,4/17/1972,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Chennai Super Kings,Delhi Daredevils,2009,,37,,Blank,Blank,Ms Dhoni,G Gambhir,Ms Dhoni,Kd Karthik,1972-04-17
14494,,392211,151,L Balaji,9/27/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Chennai Super Kings,Delhi Daredevils,2009,,28,,Blank,Blank,Ms Dhoni,G Gambhir,Ms Dhoni,Kd Karthik,1981-09-27
14497,,392211,218,S Tyagi,9/17/1987,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Delhi Daredevils,2009,,22,,Blank,Blank,Ms Dhoni,G Gambhir,Ms Dhoni,Kd Karthik,1987-09-17
14498,,392212,26,Kc Sangakkara,10/27/1977,Left-hand Bat,Right-arm Offbreak,Sri Lanka,Keeper,Kings Xi Punjab,Kolkata Knight Riders,2009,,32,,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Mn Van Wyk,1977-10-27
14502,,392212,64,Dpmd Jayawardene,5/27/1977,Right-hand Bat,Right-arm Medium,Sri Lanka,Player,Kings Xi Punjab,Kolkata Knight Riders,2009,,32,,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Mn Van Wyk,1977-05-27
14503,,392212,65,S Sohal,11/10/1987,Right-hand Bat,Legbreak,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2009,,22,,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Mn Van Wyk,1987-11-10
14504,,392212,67,Pp Chawla,12/24/1988,Left-hand Bat,Legbreak,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2009,,21,,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Mn Van Wyk,1988-12-24
14505,,392212,92,Tm Srivastava,11/7/1989,Left-hand Bat,Right-arm Medium,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2009,,20,,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Mn Van Wyk,1989-11-07
14506,,392212,153,Rr Powar,5/20/1978,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Kolkata Knight Riders,2009,,31,,Blank,Blank,Yuvraj Singh,Bb Mccullum,Kc Sangakkara,Mn Van Wyk,1978-05-20
14509,,392212,1,Sc Ganguly,7/8/1972,Left-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,,37,,Blank,Blank,Bb Mccullum,Yuvraj Singh,Mn Van Wyk,Kc Sangakkara,1972-07-08
14511,,392212,62,Wp Saha,10/24/1984,Right-hand Bat,N/a,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,,25,,Blank,Blank,Bb Mccullum,Yuvraj Singh,Mn Van Wyk,Kc Sangakkara,1984-10-24
14512,,392212,63,Lr Shukla,5/6/1981,Right-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,,28,,Blank,Blank,Bb Mccullum,Yuvraj Singh,Mn Van Wyk,Kc Sangakkara,1981-05-06
14515,,392212,84,I Sharma,9/2/1988,Right-hand Bat,Right-arm Fast-medium,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,,21,,Blank,Blank,Bb Mccullum,Yuvraj Singh,Mn Van Wyk,Kc Sangakkara,1988-09-02
14517,,392212,106,Ab Dinda,3/25/1984,Right-hand Bat,Right-arm Medium-fast,India,Player,Kolkata Knight Riders,Kings Xi Punjab,2009,,25,,Blank,Blank,Bb Mccullum,Yuvraj Singh,Mn Van Wyk,Kc Sangakkara,1984-03-25
14519,,392212,176,Mn Van Wyk,3/20/1979,Right-hand Bat,Slow Left-arm Orthodox,South Africa,Keeper,Kolkata Knight Riders,Kings Xi Punjab,2009,,30,,Blank,Blank,Bb Mccullum,Yuvraj Singh,Mn Van Wyk,Kc Sangakkara,1979-03-20
14520,,392213,6,R Dravid,1/11/1973,Right-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Mumbai Indians,2009,,36,,Blank,Blank,A Kumble,Sr Tendulkar,Mv Boucher,Pr Shah,1973-01-11
14521,,392213,7,W Jaffer,2/16/1978,Right-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Mumbai Indians,2009,,31,,Blank,Blank,A Kumble,Sr Tendulkar,Mv Boucher,Pr Shah,1978-02-16
14526,,392213,46,Rv Uthappa,11/11/1985,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Mumbai Indians,2009,,24,,Blank,Blank,A Kumble,Sr Tendulkar,Mv Boucher,Pr Shah,1985-11-11
14528,,392213,124,A Kumble,10/17/1970,Right-hand Bat,Legbreak Googly,India,Captain,Royal Challengers Bangalore,Mumbai Indians,2009,,39,,Blank,Blank,A Kumble,Sr Tendulkar,Mv Boucher,Pr Shah,1970-10-17
14529,,392213,177,Re Van Der Merwe,12/31/1984,Right-hand Bat,Slow Left-arm Orthodox,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2009,,25,,Blank,Blank,A Kumble,Sr Tendulkar,Mv Boucher,Pr Shah,1984-12-31
14530,,392213,189,D Du Preez,11/8/1981,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Royal Challengers Bangalore,Mumbai Indians,2009,,28,,Blank,Blank,A Kumble,Sr Tendulkar,Mv Boucher,Pr Shah,1981-11-08
14537,,392213,71,Dj Bravo,10/7/1983,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Royal Challengers Bangalore,2009,,26,,Blank,Blank,Sr Tendulkar,A Kumble,Pr Shah,Mv Boucher,1983-10-07
14539,,392213,133,Sr Tendulkar,4/24/1973,Right-hand Bat,Right-arm Offbreak,India,Captain,Mumbai Indians,Royal Challengers Bangalore,2009,,36,,Blank,Blank,Sr Tendulkar,A Kumble,Pr Shah,Mv Boucher,1973-04-24
14543,,392214,54,Y Venugopal Rao,2/26/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Chennai Super Kings,2009,,27,,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Ms Dhoni,1982-02-26
14544,,392214,55,Vvs Laxman,11/1/1974,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Chennai Super Kings,2009,,35,,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Ms Dhoni,1974-11-01
14545,,392214,57,Rg Sharma,4/30/1987,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Chennai Super Kings,2009,,22,,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Ms Dhoni,1987-04-30
14546,,392214,61,Rp Singh,12/6/1985,Right-hand Bat,Left-arm Fast-medium,India,Player,Deccan Chargers,Chennai Super Kings,2009,,24,,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Ms Dhoni,1985-12-06
14549,,392214,147,Dr Smith,4/12/1983,Right-hand Bat,Right-arm Medium,West Indies,Player,Deccan Chargers,Chennai Super Kings,2009,,26,,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Ms Dhoni,1983-04-12
14550,,392214,178,Tl Suman,12/15/1983,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Chennai Super Kings,2009,,26,,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Ms Dhoni,1983-12-15
14552,,392214,188,Rj Harris,10/11/1979,Right-hand Bat,Right-arm Fast,Australia,Player,Deccan Chargers,Chennai Super Kings,2009,,30,,Blank,Blank,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,Ms Dhoni,1979-10-11
14553,,392214,18,Ml Hayden,10/29/1971,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Deccan Chargers,2009,,38,,Blank,Blank,Ms Dhoni,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,1971-10-29
14557,,392214,23,S Badrinath,8/30/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Deccan Chargers,2009,,29,,Blank,Blank,Ms Dhoni,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,1980-08-30
14559,,392214,121,M Muralitharan,4/17/1972,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Chennai Super Kings,Deccan Chargers,2009,,37,,Blank,Blank,Ms Dhoni,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,1972-04-17
14560,,392214,151,L Balaji,9/27/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Chennai Super Kings,Deccan Chargers,2009,,28,,Blank,Blank,Ms Dhoni,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,1981-09-27
14561,,392214,185,M Vijay,4/1/1984,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Deccan Chargers,2009,,25,,Blank,Blank,Ms Dhoni,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,1984-04-01
14562,,392214,186,Sb Jakati,11/27/1980,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Chennai Super Kings,Deccan Chargers,2009,,29,,Blank,Blank,Ms Dhoni,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,1980-11-27
14563,,392214,218,S Tyagi,9/17/1987,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Deccan Chargers,2009,,22,,Blank,Blank,Ms Dhoni,Ac Gilchrist,Ms Dhoni,Ac Gilchrist,1987-09-17
14566,,392215,27,Yuvraj Singh,12/12/1981,Left-hand Bat,Slow Left-arm Orthodox,India,Captain,Kings Xi Punjab,Rajasthan Royals,2009,,28,,Blank,Blank,Yuvraj Singh,Sk Warne,Kc Sangakkara,Nv Ojha,1981-12-12
14568,,392215,29,Ik Pathan,10/27/1984,Left-hand Bat,Left-arm Medium-fast,India,Player,Kings Xi Punjab,Rajasthan Royals,2009,,25,,Blank,Blank,Yuvraj Singh,Sk Warne,Kc Sangakkara,Nv Ojha,1984-10-27
14569,,392215,64,Dpmd Jayawardene,5/27/1977,Right-hand Bat,Right-arm Medium,Sri Lanka,Player,Kings Xi Punjab,Rajasthan Royals,2009,,32,,Blank,Blank,Yuvraj Singh,Sk Warne,Kc Sangakkara,Nv Ojha,1977-05-27
14572,,392215,77,S Sreesanth,2/6/1983,Right-hand Bat,Right-arm Fast-medium,India,Player,Kings Xi Punjab,Rajasthan Royals,2009,,26,,Blank,Blank,Yuvraj Singh,Sk Warne,Kc Sangakkara,Nv Ojha,1983-02-06
14573,,392215,153,Rr Powar,5/20/1978,Right-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Rajasthan Royals,2009,,31,,Blank,Blank,Yuvraj Singh,Sk Warne,Kc Sangakkara,Nv Ojha,1978-05-20
14576,,392215,35,Ra Jadeja,12/6/1988,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Rajasthan Royals,Kings Xi Punjab,2009,,21,,Blank,Blank,Sk Warne,Yuvraj Singh,Nv Ojha,Kc Sangakkara,1988-12-06
14577,,392215,38,Sk Warne,9/13/1969,Right-hand Bat,Legbreak Googly,Australia,Captain,Rajasthan Royals,Kings Xi Punjab,2009,,40,,Blank,Blank,Sk Warne,Yuvraj Singh,Nv Ojha,Kc Sangakkara,1969-09-13
14581,,392215,169,As Raut,3/3/1987,Right-hand Bat,Legbreak Googly,India,Player,Rajasthan Royals,Kings Xi Punjab,2009,,22,,Blank,Blank,Sk Warne,Yuvraj Singh,Nv Ojha,Kc Sangakkara,1987-03-03
14582,,392215,182,La Carseldine,11/17/1975,Left-hand Bat,Left-arm Medium,Australia,Player,Rajasthan Royals,Kings Xi Punjab,2009,,34,,Blank,Blank,Sk Warne,Yuvraj Singh,Nv Ojha,Kc Sangakkara,1975-11-17
14583,,392215,183,Nv Ojha,7/20/1983,Right-hand Bat,N/a,India,Keeper,Rajasthan Royals,Kings Xi Punjab,2009,,26,,Blank,Blank,Sk Warne,Yuvraj Singh,Nv Ojha,Kc Sangakkara,1983-07-20
14590,,392216,110,Ab De Villiers,2/17/1984,Right-hand Bat,Right-arm Medium,South Africa,Player,Delhi Daredevils,Kolkata Knight Riders,2009,,25,,Blank,Blank,G Gambhir,Bb Mccullum,Kd Karthik,Mn Van Wyk,1984-02-17
14592,,392216,135,Tm Dilshan,10/14/1976,Right-hand Bat,Right-arm Offbreak,Sri Lanka,Player,Delhi Daredevils,Kolkata Knight Riders,2009,,33,,Blank,Blank,G Gambhir,Bb Mccullum,Kd Karthik,Mn Van Wyk,1976-10-14
14593,,392216,136,A Mishra,11/24/1982,Right-hand Bat,Legbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,2009,,27,,Blank,Blank,G Gambhir,Bb Mccullum,Kd Karthik,Mn Van Wyk,1982-11-24
14594,,392216,171,M Manhas,10/12/1979,Right-hand Bat,Right-arm Offbreak,India,Player,Delhi Daredevils,Kolkata Knight Riders,2009,,30,,Blank,Blank,G Gambhir,Bb Mccullum,Kd Karthik,Mn Van Wyk,1979-10-12
14595,,392216,187,Da Warner,10/27/1986,Left-hand Bat,Legbreak,Australia,Player,Delhi Daredevils,Kolkata Knight Riders,2009,,23,,Blank,Blank,G Gambhir,Bb Mccullum,Kd Karthik,Mn Van Wyk,1986-10-27
14597,,392216,1,Sc Ganguly,7/8/1972,Left-hand Bat,Right-arm Medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,2009,,37,,Blank,Blank,Bb Mccullum,G Gambhir,Mn Van Wyk,Kd Karthik,1972-07-08
14599,,392216,62,Wp Saha,10/24/1984,Right-hand Bat,N/a,India,Player,Kolkata Knight Riders,Delhi Daredevils,2009,,25,,Blank,Blank,Bb Mccullum,G Gambhir,Mn Van Wyk,Kd Karthik,1984-10-24
14601,,392216,83,M Kartik,9/11/1976,Left-hand Bat,Slow Left-arm Orthodox,India,Player,Kolkata Knight Riders,Delhi Daredevils,2009,,33,,Blank,Blank,Bb Mccullum,G Gambhir,Mn Van Wyk,Kd Karthik,1976-09-11
14602,,392216,84,I Sharma,9/2/1988,Right-hand Bat,Right-arm Fast-medium,India,Player,Kolkata Knight Riders,Delhi Daredevils,2009,,21,,Blank,Blank,Bb Mccullum,G Gambhir,Mn Van Wyk,Kd Karthik,1988-09-02
14604,,392216,106,Ab Dinda,3/25/1984,Right-hand Bat,Right-arm Medium-fast,India,Player,Kolkata Knight Riders,Delhi Daredevils,2009,,25,,Blank,Blank,Bb Mccullum,G Gambhir,Mn Van Wyk,Kd Karthik,1984-03-25
14605,,392216,163,Mc Henriques,2/1/1987,Right-hand Bat,Right-arm Fast-medium,Australia,Player,Kolkata Knight Riders,Delhi Daredevils,2009,,22,,Blank,Blank,Bb Mccullum,G Gambhir,Mn Van Wyk,Kd Karthik,1987-02-01
14607,,392216,176,Mn Van Wyk,3/20/1979,Right-hand Bat,Slow Left-arm Orthodox,South Africa,Keeper,Kolkata Knight Riders,Delhi Daredevils,2009,,30,,Blank,Blank,Bb Mccullum,G Gambhir,Mn Van Wyk,Kd Karthik,1979-03-20
14609,,392217,54,Y Venugopal Rao,2/26/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Deccan Chargers,Mumbai Indians,2009,,27,,Blank,Blank,Ac Gilchrist,Sr Tendulkar,Ac Gilchrist,Pr Shah,1982-02-26
14611,,392217,61,Rp Singh,12/6/1985,Right-hand Bat,Left-arm Fast-medium,India,Player,Deccan Chargers,Mumbai Indians,2009,,24,,Blank,Blank,Ac Gilchrist,Sr Tendulkar,Ac Gilchrist,Pr Shah,1985-12-06
14612,,392217,97,Hh Gibbs,2/23/1974,Right-hand Bat,Right-arm Bowler,South Africa,Player,Deccan Chargers,Mumbai Indians,2009,,35,,Blank,Blank,Ac Gilchrist,Sr Tendulkar,Ac Gilchrist,Pr Shah,1974-02-23
14613,,392217,112,Db Ravi Teja,9/5/1987,Right-hand Bat,Legbreak Googly,India,Player,Deccan Chargers,Mumbai Indians,2009,,22,,Blank,Blank,Ac Gilchrist,Sr Tendulkar,Ac Gilchrist,Pr Shah,1987-09-05
14614,,392217,147,Dr Smith,4/12/1983,Right-hand Bat,Right-arm Medium,West Indies,Player,Deccan Chargers,Mumbai Indians,2009,,26,,Blank,Blank,Ac Gilchrist,Sr Tendulkar,Ac Gilchrist,Pr Shah,1983-04-12
14617,,392217,188,Rj Harris,10/11/1979,Right-hand Bat,Right-arm Fast,Australia,Player,Deccan Chargers,Mumbai Indians,2009,,30,,Blank,Blank,Ac Gilchrist,Sr Tendulkar,Ac Gilchrist,Pr Shah,1979-10-11
14621,,392217,48,Am Nayar,10/8/1983,Left-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Deccan Chargers,2009,,26,,Blank,Blank,Sr Tendulkar,Ac Gilchrist,Pr Shah,Ac Gilchrist,1983-10-08
14622,,392217,50,Harbhajan Singh,7/3/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Mumbai Indians,Deccan Chargers,2009,,29,,Blank,Blank,Sr Tendulkar,Ac Gilchrist,Pr Shah,Ac Gilchrist,1980-07-03
14623,,392217,71,Dj Bravo,10/7/1983,Right-hand Bat,Right-arm Medium-fast,West Indies,Player,Mumbai Indians,Deccan Chargers,2009,,26,,Blank,Blank,Sr Tendulkar,Ac Gilchrist,Pr Shah,Ac Gilchrist,1983-10-07
14625,,392217,80,Ds Kulkarni,12/10/1988,Right-hand Bat,Right-arm Medium,India,Player,Mumbai Indians,Deccan Chargers,2009,,21,,Blank,Blank,Sr Tendulkar,Ac Gilchrist,Pr Shah,Ac Gilchrist,1988-12-10
14626,,392217,115,Rr Raje,9/3/1986,Right-hand Bat,Right-arm Fast-medium,India,Player,Mumbai Indians,Deccan Chargers,2009,,23,,Blank,Blank,Sr Tendulkar,Ac Gilchrist,Pr Shah,Ac Gilchrist,1986-09-03
14627,,392217,133,Sr Tendulkar,4/24/1973,Right-hand Bat,Right-arm Offbreak,India,Captain,Mumbai Indians,Deccan Chargers,2009,,36,,Blank,Blank,Sr Tendulkar,Ac Gilchrist,Pr Shah,Ac Gilchrist,1973-04-24
14629,,392217,194,Sl Malinga,8/28/1983,Right-hand Bat,Right-arm Fast,Sri Lanka,Player,Mumbai Indians,Deccan Chargers,2009,,26,,Blank,Blank,Sr Tendulkar,Ac Gilchrist,Pr Shah,Ac Gilchrist,1983-08-28
14630,,392218,6,R Dravid,1/11/1973,Right-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,,36,,Blank,Blank,A Kumble,Sk Warne,Mv Boucher,Nv Ojha,1973-01-11
14631,,392218,7,W Jaffer,2/16/1978,Right-hand Bat,Right-arm Offbreak,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,,31,,Blank,Blank,A Kumble,Sk Warne,Mv Boucher,Nv Ojha,1978-02-16
14632,,392218,8,V Kohli,11/5/1988,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,,21,,Blank,Blank,A Kumble,Sk Warne,Mv Boucher,Nv Ojha,1988-11-05
14633,,392218,9,Jh Kallis,10/16/1975,Right-hand Bat,Right-arm Fast-medium,South Africa,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,,34,,Blank,Blank,A Kumble,Sk Warne,Mv Boucher,Nv Ojha,1975-10-16
14634,,392218,11,Mv Boucher,12/3/1976,Right-hand Bat,Right-arm Medium,South Africa,Keeper,Royal Challengers Bangalore,Rajasthan Royals,2009,,33,,Blank,Blank,A Kumble,Sk Warne,Mv Boucher,Nv Ojha,1976-12-03
14635,,392218,14,P Kumar,10/2/1986,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,,23,,Blank,Blank,A Kumble,Sk Warne,Mv Boucher,Nv Ojha,1986-10-02
14636,,392218,46,Rv Uthappa,11/11/1985,Right-hand Bat,Right-arm Medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,,24,,Blank,Blank,A Kumble,Sk Warne,Mv Boucher,Nv Ojha,1985-11-11
14639,,392218,177,Re Van Der Merwe,12/31/1984,Right-hand Bat,Slow Left-arm Orthodox,South Africa,Player,Royal Challengers Bangalore,Rajasthan Royals,2009,,25,,Blank,Blank,A Kumble,Sk Warne,Mv Boucher,Nv Ojha,1984-12-31
14641,,392218,31,Yk Pathan,11/17/1982,Right-hand Bat,Right-arm Offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2009,,27,,Blank,Blank,Sk Warne,A Kumble,Nv Ojha,Mv Boucher,1982-11-17
14646,,392218,138,Nk Patel,3/26/1981,Left-hand Bat,N/a,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2009,,28,,Blank,Blank,Sk Warne,A Kumble,Nv Ojha,Mv Boucher,1981-03-26
14650,,392218,190,M Morkel,10/6/1984,Left-hand Bat,Right-arm Fast,South Africa,Player,Rajasthan Royals,Royal Challengers Bangalore,2009,,25,,Blank,Blank,Sk Warne,A Kumble,Nv Ojha,Mv Boucher,1984-10-06
14651,,392218,196,A Singh,6/21/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2009,,28,,Blank,Blank,Sk Warne,A Kumble,Nv Ojha,Mv Boucher,1981-06-21
14652,,392219,24,K Goel,12/24/1986,Left-hand Bat,Right-arm Offbreak,India,Player,Kings Xi Punjab,Chennai Super Kings,2009,,23,,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Ms Dhoni,1986-12-24
14653,,392219,26,Kc Sangakkara,10/27/1977,Left-hand Bat,Right-arm Offbreak,Sri Lanka,Keeper,Kings Xi Punjab,Chennai Super Kings,2009,,32,,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Ms Dhoni,1977-10-27
14655,,392219,28,Sm Katich,8/21/1975,Left-hand Bat,Slow Left-arm Chinaman,Australia,Player,Kings Xi Punjab,Chennai Super Kings,2009,,34,,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Ms Dhoni,1975-08-21
14659,,392219,67,Pp Chawla,12/24/1988,Left-hand Bat,Legbreak,India,Player,Kings Xi Punjab,Chennai Super Kings,2009,,21,,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Ms Dhoni,1988-12-24
14661,,392219,78,Vrv Singh,9/17/1984,Right-hand Bat,Right-arm Medium-fast,India,Player,Kings Xi Punjab,Chennai Super Kings,2009,,25,,Blank,Blank,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,Ms Dhoni,1984-09-17
14663,,392219,18,Ml Hayden,10/29/1971,Left-hand Bat,Right-arm Medium,Australia,Player,Chennai Super Kings,Kings Xi Punjab,2009,,38,,Blank,Blank,Ms Dhoni,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,1971-10-29
14664,,392219,20,Ms Dhoni,7/7/1981,Right-hand Bat,Right-arm Medium,India,Captainkeeper,Chennai Super Kings,Kings Xi Punjab,2009,,28,,Blank,Blank,Ms Dhoni,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,1981-07-07
14665,,392219,21,Sk Raina,11/27/1986,Left-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Kings Xi Punjab,2009,,23,,Blank,Blank,Ms Dhoni,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,1986-11-27
14666,,392219,23,S Badrinath,8/30/1980,Right-hand Bat,Right-arm Offbreak,India,Player,Chennai Super Kings,Kings Xi Punjab,2009,,29,,Blank,Blank,Ms Dhoni,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,1980-08-30
14667,,392219,109,Ja Morkel,6/10/1981,Left-hand Bat,Right-arm Medium-fast,South Africa,Player,Chennai Super Kings,Kings Xi Punjab,2009,,28,,Blank,Blank,Ms Dhoni,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,1981-06-10
14668,,392219,120,Ms Gony,1/4/1984,Right-hand Bat,Right-arm Medium,India,Player,Chennai Super Kings,Kings Xi Punjab,2009,,25,,Blank,Blank,Ms Dhoni,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,1984-01-04
14670,,392219,151,L Balaji,9/27/1981,Right-hand Bat,Right-arm Medium-fast,India,Player,Chennai Super Kings,Kings Xi Punjab,2009,,28,,Blank,Blank,Ms Dhoni,Yuvraj Singh,Ms Dhoni,Kc Sangakkara,1981-09-27
